# ID	Field	StarID	I	V	P_1	dP_1	A_1
 15880	 252.2	64780	15.200	16.378	0.5004674	0.0000003	0.769
 15881	 212.8	49358	15.093	15.730	0.3673262	0.0000059	0.428
 15882	 212.6	5745	15.665	16.715	0.6035358	0.0000040	0.119
 15883	 259.2	104789	16.186	17.775	0.5822946	0.0000022	0.543
 15884	 244.4	151104	16.052	17.501	0.4108501	0.0000039	0.256
 15885	 252.4	65675	16.272	17.527	0.2930738	0.0000003	0.222
 15886	 221.5	98995	15.313	16.283	0.6032995	0.0000014	0.347
 15887	 238.6	11286	17.832	19.279	0.6044068	0.0000226	0.634
 15888	 252.4	149874	16.339	18.061	0.5635658	0.0000006	0.568
 15889	 212.7	52118	15.318	16.008	0.2672880	0.0000003	0.282
 15891	 244.2	22625	15.643	16.931	0.5305032	0.0000022	0.595
 15892	 259.1	68055	16.069	17.639	0.5468037	0.0000021	0.535
 15894	 265.2	127262	15.840	17.246	0.2867379	0.0000007	0.269
 15895	 252.4	65607	15.464	16.973	0.7060038	0.0000010	0.259
 15896	 221.6	54412	14.780	15.636	0.4574925	0.0000004	0.808
 15898	 221.7	6624	17.480	18.143	0.5370652	0.0000078	0.669
 15899	 212.6	0	15.182	16.134	0.4718879	0.0000006	0.780
 15900	 259.4	77320	15.692	16.916	0.2730646	0.0000007	0.211
 15902	 265.4	85796	16.503	18.231	0.5735985	0.0000048	0.426
 15903	 212.6	101649	15.264	16.379	0.6515750	0.0000029	0.270
 15904	 252.3	120314	17.079	18.499	0.5941966	0.0000009	0.468
 15905	 252.4	65742	16.070	17.587	0.6069185	0.0000009	0.329
 15906	 221.8	5849	14.929	15.713	0.3138507	0.0000007	0.250
 15907	 252.3	165919	16.017	17.584	0.5805292	0.0000013	0.783
 15908	 252.4	108093	16.290	17.613	0.2645568	0.0000014	0.118
 15909	 265.4	131522	16.275	18.197	0.5173725	0.0000044	0.722
 15910	 221.6	152668	15.124	16.145	0.7048925	0.0000032	0.206
 15911	 238.5	108468	15.276	16.353	0.4660633	0.0000004	0.822
 15912	 204.7	27796	15.172	16.058	0.6014801	0.0000014	0.368
 15913	 212.7	148658	17.831	18.798	0.5715742	0.0000069	0.598
 15914	 259.1	161807	16.328	17.829	0.6026274	0.0000026	0.655
 15915	 212.6	101746	15.442	16.510	0.6016249	0.0000015	0.699
 15916	 221.6	6267	15.163	16.119	0.4557444	0.0000054	0.707
 15917	 259.1	161727	16.044	17.697	0.6213455	0.0000039	0.800
 15918	 204.5	79696	15.051	15.926	0.4939815	0.0000012	0.773
 15919	 204.7	77921	14.459	15.406	0.3195879	0.0000010	0.177
 15920	 265.2	89154	16.122	17.675	0.4702669	0.0000007	0.791
 15921	 252.1	117364	15.869	17.323	0.3226680	0.0000002	0.339
 15922	 238.8	66464	17.811	18.807	0.5720960	0.0000044	0.534
 15923	 265.1	5398	16.302	18.003	0.6262145	0.0000028	0.359
 15924	 204.5	34211	16.187	17.025	0.5407412	0.0000057	0.632
 15925	 238.5	16548	15.760	16.842	0.4675694	0.0000004	0.756
 15926	 265.4	46027	16.437	18.183	0.6041226	0.0000012	0.711
 15928	 212.6	56089	15.060	15.994	0.5946859	0.0000058	0.306
 15929	 238.6	63025	17.913	18.933	0.5656269	0.0000023	0.739
 15930	 244.4	74955	15.623	16.735	0.3367440	0.0000019	0.235
 15931	 221.7	61374	15.173	16.067	0.4554572	0.0000052	0.238
 15932	 238.8	171714	14.093	15.099	0.6660418	0.0000009	0.640
 15933	 265.1	136751	15.837	17.162	0.3106976	0.0000007	0.270
 15934	 259.4	37337	16.227	18.143	0.5078013	0.0000126	0.750
 15935	 238.5	115666	17.812	18.993	0.6209836	0.0000081	0.540
 15936	 212.6	62061	15.852	16.816	0.4702392	0.0000003	0.814
 15937	 252.4	154893	15.786	17.174	0.9545108	0.0000018	0.347
 15938	 204.7	166647	15.395	16.133	0.3211090	0.0000009	0.260
 15939	 204.5	79796	15.384	16.151	0.5388128	0.0000033	0.516
 15940	 204.6	170484	15.168	16.107	0.6008106	0.0000015	0.588
 15941	 212.7	17710	16.136	17.018	0.6250975	0.0000064	0.236
 15942	 221.8	58173	16.632	17.273	0.3073428	0.0000009	0.246
 15943	 265.4	136748	15.945	17.807	0.5366696	0.0000006	0.729
 15944	 221.7	61679	17.003	18.375	0.5332316	0.0000073	0.361
 15945	 212.8	150542	17.138	18.150	0.5479395	0.0000065	0.867
 15946	 244.2	79131	16.137	17.336	0.4505308	0.0000032	0.567
 15947	 204.6	39446	15.104	-99.99	0.5742260	0.0000122	0.442
 15948	 252.4	118769	15.617	16.969	0.6277195	0.0000003	0.689
 15949	 212.8	150452	15.649	16.643	0.7576208	0.0000062	0.242
 15950	 252.1	77624	15.667	16.919	0.6389149	0.0000004	0.598
 15951	 252.4	34993	15.224	16.395	0.3547310	0.0000004	0.301
 15952	 260.7	45937	16.614	18.530	0.5340305	0.0000007	0.635
 15953	 238.6	22198	15.496	16.500	0.5627112	0.0000016	0.688
 15954	 260.7	45835	15.941	17.670	0.5687759	0.0000012	0.645
 15955	 265.4	96781	15.558	17.105	0.4535744	0.0000029	0.770
 15956	 212.6	62027	15.159	16.247	0.6615953	0.0000029	0.213
 15957	 221.8	17269	15.657	16.564	0.3804877	0.0000002	0.868
 15958	 204.8	36847	15.006	15.791	0.8198124	0.0000020	0.574
 15959	 252.3	177498	16.065	17.511	0.5382231	0.0000004	0.704
 15960	 252.3	131563	16.654	17.695	0.5716901	0.0000010	0.683
 15961	 221.7	67849	14.543	15.249	0.4346308	0.0000069	0.215
 15962	 244.1	80645	17.678	18.902	0.6940851	0.0000060	0.314
 15964	 221.5	117379	15.266	16.054	0.3247478	0.0000008	0.234
 15965	 260.6	138932	16.345	18.005	0.4843462	0.0000010	0.565
 15966	 221.5	117449	15.287	16.233	0.5201405	0.0000018	0.475
 15967	 204.8	36867	15.140	15.685	0.2741937	0.0000003	0.301
 15968	 265.4	142043	16.843	18.433	0.3315767	0.0000010	0.255
 15969	 265.4	51840	15.797	17.391	0.3225331	0.0000012	0.256
 15970	 244.4	37228	15.456	16.695	0.4869019	0.0000011	0.582
 15971	 244.4	80482	15.607	16.625	0.3816697	0.0000026	0.234
 15972	 238.8	132193	15.661	16.706	0.6149340	0.0000027	0.360
 15973	 244.4	80494	15.629	16.745	0.4997442	0.0000029	0.700
 15975	 238.8	132066	13.957	-99.99	0.7827946	0.0000059	0.146
 15976	 204.3	35	15.074	15.832	0.5899436	0.0000022	0.435
 15977	 221.6	24890	15.436	-99.99	0.2920119	0.0000007	0.262
 15978	 253.5	140928	15.812	16.976	0.2868757	0.0000005	0.289
 15979	 221.5	173062	14.937	15.898	0.6243758	0.0000019	0.308
 15980	 253.8	143227	15.343	16.619	0.4899654	0.0000007	0.795
 15981	 265.3	142558	16.528	17.937	0.4140566	0.0000024	0.666
 15982	 221.5	174234	17.962	18.863	0.4539475	0.0000008	0.883
 15983	 212.5	22477	15.342	16.179	0.2776289	0.0000004	0.256
 15984	 238.5	28513	15.940	16.795	0.2580314	0.0000010	0.326
 15985	 238.8	185509	16.363	17.281	0.4658854	0.0000061	0.575
 15986	 260.8	149796	15.833	17.417	0.5345732	0.0000128	0.684
 15987	 253.5	94087	15.938	17.106	0.2752140	0.0000007	0.297
 15988	 221.5	124962	15.245	18.650	0.4890343	0.0000026	0.534
 15989	 212.5	27963	15.562	16.575	0.4859320	0.0000047	0.458
 15990	 204.4	133238	17.786	18.639	0.5088298	0.0000010	0.711
 15992	 253.6	48681	16.475	17.462	0.2238233	0.0000005	0.245
 15993	 253.7	47273	16.256	17.692	0.5661197	0.0000023	0.626
 15994	 212.7	120665	15.842	16.944	0.5127594	0.0000007	0.629
 15995	 253.6	143791	15.427	16.590	0.6940341	0.0000047	0.361
 15996	 253.7	93505	15.556	16.674	0.6164361	0.0000015	0.720
 15997	 204.1	132	15.533	16.202	0.2933515	0.0000009	0.260
 15998	 221.7	122945	15.447	16.461	0.4955081	0.0000037	0.661
 16000	 260.5	10364	16.351	18.060	0.5658643	0.0000021	0.481
 16001	 221.6	122133	15.162	16.067	0.5529990	0.0000056	0.513
 16002	 238.8	86017	15.761	16.591	0.3142347	0.0000008	0.260
 16004	 221.8	23075	14.983	15.925	0.4897283	0.0000007	0.765
 16005	 238.7	86413	15.713	15.679	0.4919307	0.0000015	0.582
 16006	 265.2	147414	15.848	17.343	0.4512566	0.0000020	0.255
 16007	 265.2	20418	17.252	18.925	0.5472324	0.0000015	0.578
 16008	 204.3	136777	15.410	16.047	0.4837585	0.0000017	0.745
 16009	 253.7	10493	14.592	15.994	0.5797835	0.0000010	0.426
 16010	 212.6	73464	15.003	16.032	0.6386016	0.0000016	0.745
 16011	 260.8	156437	17.396	18.989	0.3309093	0.0000028	0.287
 16012	 265.4	108381	15.229	16.686	0.5170285	0.0000034	0.662
 16013	 253.6	54716	16.163	17.343	0.2996371	0.0000012	0.261
 16014	 265.1	63899	15.774	17.317	0.6122426	0.0000042	0.772
 16015	 260.6	52604	15.625	16.955	0.3499620	0.0000010	0.269
 16016	 265.4	108629	16.715	18.352	0.6872994	0.0000037	0.578
 16017	 212.8	27838	14.514	15.968	0.5862969	0.0000033	0.224
 16018	 265.1	152574	15.465	16.771	0.3085835	0.0000007	0.256
 16019	 260.5	106385	16.693	18.338	0.5392034	0.0000067	0.708
 16020	 265.4	152541	16.844	18.260	0.4721758	0.0000008	0.763
 16022	 212.8	122764	15.654	16.420	0.3174490	0.0000009	0.245
 16023	 221.7	128902	14.940	15.903	0.5212665	0.0000006	0.733
 16024	 238.7	144403	15.260	16.207	0.5086647	0.0000012	0.726
 16025	 212.8	167473	15.381	15.942	0.2752380	0.0000008	0.286
 16026	 238.8	145351	15.629	16.466	0.3272187	0.0000008	0.280
 16027	 260.7	63331	17.189	18.796	0.2471446	0.0000008	0.276
 16029	 260.7	153376	16.685	18.365	0.5252052	0.0000015	0.587
 16030	 265.2	67973	15.584	17.128	0.5304044	0.0000004	0.659
 16031	 253.6	54776	15.920	17.230	0.6494216	0.0000016	0.569
 16032	 253.7	152409	16.221	17.393	0.2554910	0.0000006	0.266
 16033	 238.6	87679	16.197	17.198	0.2950783	0.0000010	0.223
 16034	 265.3	68914	17.670	19.622	0.6237417	0.0000112	0.361
 16035	 238.6	38670	15.487	-99.99	0.4861617	0.0000076	0.626
 16036	 204.2	95679	14.408	15.254	0.5255503	0.0000114	0.328
 16037	 212.6	78978	15.781	16.773	0.4697490	0.0000009	0.774
 16038	 253.5	15844	15.706	16.858	0.5409186	0.0000081	0.470
 16039	 238.7	144520	15.575	16.649	0.4741887	0.0000004	0.795
 16040	 221.6	184054	17.436	18.481	0.6042807	0.0000052	0.338
 16041	 221.8	83302	17.814	18.773	0.4971976	0.0000059	0.605
 16042	 221.7	36830	15.348	16.285	0.3371065	0.0000017	0.251
 16044	 221.7	135116	15.682	16.328	0.3789227	0.0000016	0.301
 16045	 265.2	152447	16.091	17.739	0.3153454	0.0000014	0.261
 16046	 221.8	83409	16.236	19.021	0.4537139	0.0000060	1.254
 16048	 253.8	155009	16.097	17.328	0.5116888	0.0000006	0.676
 16049	 221.5	37157	14.812	15.889	0.5276201	0.0000044	0.650
 16050	 265.1	120710	15.718	17.269	0.7259878	0.0000019	0.560
 16051	 212.8	83092	15.409	16.469	0.5342128	0.0000019	0.638
 16052	 253.7	64288	15.384	16.561	0.2906892	0.0000003	0.287
 16053	 212.8	38380	15.004	15.961	0.6349134	0.0000010	0.283
 16054	 221.7	92325	15.418	16.419	0.4591667	0.0000017	0.762
 16055	 265.3	117402	17.968	19.948	0.5077660	0.0000018	0.745
 16056	 221.6	91528	15.324	16.194	0.5583841	0.0000025	0.688
 16057	 238.2	45078	15.774	16.786	0.6021387	0.0000015	0.730
 16058	 212.7	40893	16.159	16.767	0.3972859	0.0000006	0.882
 16059	 204.3	59911	15.192	15.975	0.3406371	0.0000008	0.260
 16060	 238.3	43227	17.434	18.576	0.2961609	0.0000019	0.228
 16061	 221.6	91478	14.706	15.556	0.4967061	0.0000054	0.593
 16062	 279.8	52265	15.008	-99.99	0.6531314	0.0000003	0.616
 16063	 272.6	124304	16.049	-99.99	0.5608096	0.0000004	0.423
 16064	 272.8	55343	16.359	18.186	0.5603221	0.0000003	0.601
 16066	 253.5	21336	17.512	18.848	0.4960931	0.0000022	0.802
 16067	 221.7	141346	17.814	18.844	0.5284676	0.0000060	0.642
 16068	 265.2	116836	16.357	18.153	0.5396967	0.0000021	0.604
 16069	 212.4	90302	17.715	18.748	0.5322014	0.0000071	0.466
 16070	 221.6	140757	16.629	17.617	0.2833597	0.0000014	0.297
 16071	 272.8	90533	17.131	18.837	0.2982393	0.0000004	0.301
 16072	 204.2	143298	15.302	15.957	0.3031656	0.0000005	0.168
 16073	 260.8	30029	17.464	18.797	0.5770634	0.0000029	0.580
 16074	 272.6	87401	15.795	17.192	0.5888135	0.0000004	0.395
 16075	 279.8	19026	16.495	18.018	0.3148136	0.0000003	0.246
 16076	 253.6	22068	15.861	17.072	0.5342657	0.0000035	0.590
 16077	 260.8	174279	15.163	16.135	0.3062374	0.0000008	0.266
 16078	 204.2	101163	15.921	16.612	0.2960034	0.0000008	0.282
 16079	 253.8	66531	14.683	15.875	0.7043183	0.0000012	0.482
 16080	 204.2	21421	15.357	16.092	0.6915794	0.0000016	0.415
 16081	 221.4	150960	15.180	16.037	0.4578941	0.0000008	0.807
 16082	 204.3	154103	17.252	18.202	0.6996707	0.0000068	0.457
 16083	 260.6	162882	15.809	17.315	0.5237184	0.0000024	0.556
 16084	 265.4	80650	17.390	19.220	0.4158817	0.0000027	0.244
 16085	 204.3	109794	16.475	17.254	0.5525680	0.0000009	0.646
 16086	 272.7	115148	15.626	17.242	0.5458257	0.0000007	0.419
 16087	 279.8	86144	16.571	18.228	0.3580697	0.0000006	0.239
 16088	 204.2	64285	15.362	16.003	0.5413771	0.0000040	0.535
 16089	 253.7	116663	15.803	17.170	0.4179033	0.0000041	0.487
 16090	 260.6	121970	16.034	17.846	0.4805556	0.0000048	0.793
 16092	 204.2	64839	17.414	18.584	0.5281853	0.0000082	0.469
 16093	 266.5	123349	16.431	18.016	0.3905458	0.0000016	0.279
 16094	 204.1	60980	15.118	15.955	0.5121482	0.0000007	0.675
 16095	 272.5	60735	16.421	18.133	0.5168743	0.0000002	0.643
 16096	 272.5	63198	14.769	16.103	0.5507540	0.0000002	0.630
 16097	 238.1	56135	16.304	-99.99	0.4463240	0.0000023	0.556
 16098	 260.8	83045	15.754	17.306	0.5694138	0.0000071	0.421
 16099	 212.4	5822	16.469	17.908	0.6372863	0.0000079	0.244
 16100	 253.8	27040	15.318	16.588	0.4944998	0.0000005	0.761
 16101	 266.8	128770	16.697	17.754	0.5090741	0.0000050	0.647
 16102	 279.8	27135	16.835	18.479	0.5782142	0.0000008	0.341
 16103	 253.7	122371	15.956	17.083	0.4455009	0.0000004	0.858
 16104	 260.7	80634	15.793	16.954	0.4588431	0.0000013	0.495
 16105	 221.3	104453	15.420	16.262	0.5659372	0.0000020	0.523
 16106	 221.4	156851	15.016	15.818	0.5363793	0.0000072	0.512
 16107	 238.4	101417	15.885	16.873	0.3069788	0.0000009	0.260
 16108	 204.1	25003	15.163	15.781	0.5217064	0.0000010	0.703
 16109	 260.8	35541	14.357	16.387	0.5348375	0.0000028	0.124
 16110	 204.3	115347	14.880	15.469	0.4652404	0.0000005	0.792
 16111	 266.5	85756	16.136	17.764	0.3026508	0.0000007	0.257
 16112	 253.7	75556	14.968	-99.99	0.9451194	0.0000047	0.241
 16113	 238.2	108064	15.436	16.508	0.5925758	0.0000014	0.398
 16114	 260.6	81516	16.059	17.336	0.4890114	0.0000023	0.610
 16115	 204.1	108449	15.580	16.210	0.3376175	0.0000006	0.265
 16116	 221.4	107280	16.153	17.187	0.8656912	0.0000037	0.396
 16117	 204.4	160046	15.707	16.377	0.2755434	0.0000003	0.300
 16118	 204.2	153942	15.295	16.104	0.5723641	0.0000004	0.802
 16119	 272.4	67059	16.310	17.831	0.5555886	0.0000006	0.563
 16121	 260.8	187587	17.393	18.541	0.3185579	0.0000048	0.110
 16122	 212.2	143262	15.615	16.268	0.2682959	0.0000006	0.255
 16123	 266.6	46555	17.893	20.078	0.5288145	0.0000028	0.582
 16124	 212.3	99793	17.771	18.808	0.5957611	0.0000049	0.464
 16125	 212.1	51557	15.404	16.448	0.5554810	0.0000007	0.582
 16126	 238.4	153944	16.000	17.108	0.4754016	0.0000005	0.663
 16127	 260.8	41038	14.608	15.793	0.6462848	0.0000026	0.660
 16128	 260.6	127445	15.069	16.413	0.5179606	0.0000009	0.728
 16129	 253.6	84110	15.843	16.762	0.3276899	0.0000012	0.264
 16130	 212.4	101320	15.241	16.104	0.5743100	0.0000045	0.397
 16131	 272.3	75	15.559	17.254	0.5891438	0.0000005	0.415
 16132	 253.6	180024	15.926	17.161	0.4784799	0.0000005	0.772
 16133	 212.3	11353	16.716	17.253	0.3419684	0.0000020	0.257
 16134	 212.2	99370	15.048	16.063	0.6150238	0.0000013	0.353
 16135	 260.2	96604	16.118	17.276	0.2675693	0.0000016	0.271
 16136	 253.7	81646	16.962	17.988	0.3587029	0.0000029	0.286
 16137	 260.2	96626	16.068	17.209	0.3877937	0.0000004	0.662
 16138	 260.4	130	15.857	17.283	0.6279798	0.0000010	0.654
 16139	 260.1	91693	15.891	17.240	0.4823816	0.0000006	0.800
 16140	 212.4	152764	15.221	16.183	0.5413089	0.0000010	0.670
 16141	 212.3	16653	15.356	16.401	0.7025485	0.0000015	0.581
 16142	 279.2	104697	16.992	18.137	0.4970732	0.0000009	0.465
 16143	 221.1	153218	15.574	16.426	0.3203640	0.0000010	0.254
 16144	 238.1	170689	15.683	16.613	0.3159578	0.0000012	0.219
 16145	 253.8	178807	15.904	16.960	0.5072755	0.0000018	0.708
 16146	 204.2	117164	15.592	16.423	0.3375989	0.0000012	0.289
 16147	 204.3	33068	16.338	17.195	0.4628420	0.0000008	0.683
 16148	 253.3	87	15.951	18.844	0.4547117	0.0000005	0.864
 16149	 260.2	96667	15.815	16.929	0.3880134	0.0000074	0.277
 16150	 238.1	22097	17.797	18.683	0.5380031	0.0000066	0.598
 16151	 238.1	170813	16.374	17.177	0.3128173	0.0000012	0.268
 16152	 253.3	94	16.131	17.183	0.3956858	0.0000036	0.279
 16153	 221.2	60162	16.175	17.086	0.3891568	0.0000003	0.877
 16154	 260.1	44328	15.208	16.520	0.6343524	0.0000026	0.218
 16155	 212.4	152779	14.824	15.588	0.3577936	0.0000004	0.288
 16156	 266.6	14042	16.138	17.972	0.7481895	0.0000023	0.539
 16157	 272.3	3686	16.118	17.708	0.2984272	0.0000002	0.240
 16158	 272.2	99188	17.884	19.485	0.3031001	0.0000007	0.268
 16159	 238.3	116424	15.599	16.410	0.3008809	0.0000010	0.255
 16160	 279.1	36501	16.243	17.819	0.5111958	0.0000002	0.714
 16161	 212.3	60390	15.182	16.141	0.4416605	0.0000003	0.853
 16162	 221.1	17317	15.534	16.518	0.3553726	0.0000015	0.257
 16163	 238.2	121136	14.390	15.408	0.4592889	0.0000007	0.469
 16164	 238.2	70225	15.503	16.540	0.4852577	0.0000007	0.569
 16165	 204.2	37806	17.674	18.492	0.3403763	0.0000013	0.256
 16166	 260.3	143725	15.768	-99.99	0.5348567	0.0000080	0.584
 16167	 221.4	119832	15.560	16.119	0.2884224	0.0000006	0.256
 16168	 212.3	149398	15.234	16.163	0.7675864	0.0000064	0.392
 16169	 253.3	88483	15.642	16.840	0.7250496	0.0000022	0.517
 16170	 279.1	105568	15.550	16.922	0.4988176	0.0000001	0.718
 16171	 253.4	87399	14.970	16.154	0.6391771	0.0000021	0.330
 16172	 266.7	97680	16.268	18.378	0.4619154	0.0000045	0.635
 16173	 253.3	42007	16.415	17.505	0.4597554	0.0000056	0.822
 16174	 212.4	67243	15.298	16.126	0.3191690	0.0000007	0.256
 16175	 253.2	136740	15.505	16.525	0.4486409	0.0000053	0.867
 16176	 238.4	159556	15.853	17.078	0.3043702	0.0000017	0.253
 16177	 221.1	159157	15.024	15.985	0.5970068	0.0000009	0.354
 16178	 272.4	71664	15.974	-99.99	0.5426715	0.0000005	0.518
 16179	 204.1	159902	15.191	15.916	0.4302439	0.0000012	0.245
 16180	 204.2	122476	15.209	15.847	0.3335446	0.0000007	0.273
 16181	 238.4	71751	16.335	17.495	0.6465575	0.0000091	0.108
 16182	 260.2	152417	15.970	17.035	0.4614922	0.0000019	0.699
 16183	 204.1	119017	15.754	16.695	0.2635623	0.0000012	0.122
 16184	 272.2	37971	16.224	18.089	0.5842208	0.0000006	0.384
 16185	 260.1	50298	15.745	17.372	0.5816591	0.0000056	0.279
 16186	 238.1	126252	16.347	17.188	0.3173505	0.0000012	0.232
 16187	 238.2	127652	15.725	16.718	0.4705520	0.0000005	0.764
 16188	 238.3	169228	15.850	16.796	0.2900890	0.0000003	0.314
 16189	 221.2	66433	15.532	16.466	0.5151852	0.0000007	0.675
 16190	 253.3	5316	15.486	16.536	0.4527861	0.0000005	0.813
 16191	 253.4	138894	15.451	16.606	0.3083479	0.0000004	0.308
 16192	 212.2	110635	14.517	15.631	0.4496247	0.0000007	0.673
 16193	 212.2	110638	15.078	16.062	0.5887982	0.0000023	0.635
 16194	 266.8	102131	15.656	17.599	0.5769719	0.0000033	0.381
 16195	 221.1	165231	15.000	15.714	0.5757170	0.0000013	0.432
 16196	 212.2	110643	15.004	15.971	0.6323010	0.0000050	0.232
 16197	 272.4	40777	16.268	17.927	0.5407974	0.0000002	0.643
 16198	 266.6	56366	16.026	17.909	0.4965577	0.0000009	0.691
 16199	-99	0	15.722	17.364	0.6626688	0.0000042	0.271
 16200	 238.2	76700	14.681	15.574	0.5011773	0.0000004	0.818
 16201	 238.1	32651	15.241	16.124	0.3164326	0.0000009	0.241
 16202	 212.4	28174	15.448	16.472	0.5372665	0.0000041	0.526
 16203	 253.3	10394	15.270	16.531	0.5292292	0.0000034	0.630
 16204	 260.4	57157	16.264	17.428	0.3031987	0.0000011	0.196
 16205	 238.3	80012	14.350	15.279	0.3248020	0.0000009	0.249
 16206	 212.2	159833	17.835	19.114	0.5800237	0.0000102	0.512
 16207	 260.4	103569	15.828	17.466	0.5393108	0.0000020	0.608
 16208	 279.1	78703	16.474	17.858	0.4774315	0.0000002	0.662
 16209	 253.2	53923	15.864	16.803	0.5230637	0.0000008	0.707
 16210	 221.1	123493	17.482	18.522	0.6640605	0.0000067	0.337
 16211	 272.4	45203	16.407	18.155	0.4384323	0.0000007	0.798
 16213	 279.2	45962	16.339	17.773	0.5752345	0.0000012	0.168
 16214	 253.2	101671	15.339	16.445	0.6681068	0.0000047	0.234
 16215	 212.2	115910	14.752	15.763	0.6336400	0.0000018	0.421
 16216	 272.4	11741	14.125	15.406	0.8362962	0.0000006	0.464
 16218	 266.8	24557	17.895	19.490	0.5439050	0.0000047	0.540
 16219	 266.7	147122	16.699	18.565	0.5479002	0.0000018	0.592
 16220	 238.3	37607	15.629	16.628	0.4868227	0.0000012	0.747
 16221	 253.2	53967	15.615	16.488	0.3352418	0.0000010	0.255
 16222	 279.2	115878	15.499	16.993	0.4751779	0.0000011	0.793
 16223	 212.1	117020	17.554	18.593	0.6215889	0.0000073	0.322
 16224	 272.4	49430	16.020	17.677	0.5904578	0.0000004	0.486
 16225	 221.1	28778	15.259	16.314	0.4616480	0.0000031	0.815
 16226	 253.3	53371	15.822	17.030	0.3484881	0.0000028	0.336
 16227	 272.1	46595	15.632	17.122	0.4518598	0.0000002	0.626
 16228	 253.3	15851	15.667	16.346	0.4666378	0.0000048	0.733
 16229	 266.6	22947	16.192	18.224	0.6267364	0.0000034	0.309
 16230	 272.2	78567	16.641	18.216	0.5567541	0.0000013	0.347
 16231	 279.3	15644	15.319	16.722	0.6376194	0.0000008	0.196
 16233	 221.3	37048	15.110	15.943	0.5756448	0.0000019	0.725
 16234	 221.3	86421	17.857	18.711	0.6402908	0.0000181	0.134
 16235	 266.8	28916	16.869	18.730	0.3101307	0.0000014	0.273
 16236	 253.1	107282	15.707	16.622	0.5190052	0.0000052	0.506
 16237	 238.1	190687	17.868	18.948	0.5599820	0.0000053	0.565
 16238	 266.5	69823	15.742	16.854	0.2042696	0.0000004	0.196
 16239	 279.2	50304	15.883	17.163	0.3239898	0.0000003	0.263
 16240	 266.8	112934	15.669	17.259	0.6831845	0.0000015	0.509
 16241	 266.6	27450	16.004	17.637	0.5531608	0.0000011	0.571
 16242	 272.3	111630	16.156	18.122	0.6167673	0.0000008	0.257
 16243	 253.4	104818	15.838	16.827	0.2337733	0.0000003	0.269
 16244	 212.1	74163	17.601	18.644	0.6060356	0.0000114	0.312
 16245	 272.4	49514	16.484	17.844	0.2639004	0.0000007	0.237
 16246	 238.1	138862	15.664	16.591	0.3056726	0.0000009	0.274
 16247	 260.2	121649	15.483	16.720	0.5030394	0.0000007	0.697
 16248	 272.3	18416	16.454	18.670	0.4871508	0.0000018	0.596
 16249	 238.2	89431	14.520	15.545	0.4877170	0.0000038	0.427
 16250	 212.3	82597	15.473	16.408	0.3191853	0.0000007	0.254
 16251	 260.2	24367	16.560	17.815	0.6510220	0.0000093	0.268
 16252	 253.3	15830	15.035	15.962	0.5020968	0.0000004	0.698
 16253	 266.8	154593	15.786	16.948	0.3051115	0.0000007	0.249
 16254	 212.1	36206	14.957	15.689	0.6114193	0.0000005	0.681
 16255	 212.2	83504	17.609	18.752	0.6145148	0.0000076	0.318
 16256	 260.4	23277	16.422	17.684	0.5397722	0.0000010	0.720
 16257	 212.4	39250	15.658	16.392	0.2220778	0.0000009	0.162
 16258	 260.4	68968	16.248	17.459	0.2562990	0.0000009	0.208
 16259	 221.4	144887	15.650	16.337	0.2866144	0.0000006	0.236
 16260	 253.4	20665	13.790	-99.99	0.3084756	0.0000015	0.142
 16261	 221.4	145227	18.000	18.749	0.4238644	0.0000049	0.550
 16262	 253.2	66041	14.843	15.653	0.4257046	0.0000012	0.191
 16263	 272.1	83596	15.094	17.131	0.5757286	0.0000028	0.170
 16264	 260.2	78420	15.597	16.883	0.6146694	0.0000028	0.220
 16265	 272.2	50265	16.584	18.268	0.3131126	0.0000003	0.251
 16266	 272.3	18493	16.543	18.134	0.3885592	0.0000001	0.794
 16267	 279.1	119446	15.092	16.370	0.7007029	0.0000004	0.631
 16268	 221.1	135391	15.071	15.640	0.2526838	0.0000005	0.252
 16269	 222.8	112	16.034	16.897	0.5193564	0.0000005	0.751
 16270	 272.3	53504	16.077	17.531	0.2951637	0.0000003	0.322
 16271	 222.8	41432	14.944	15.909	0.4866001	0.0000017	0.598
 16272	 222.5	43250	15.617	16.350	0.3342977	0.0000008	0.258
 16273	 260.1	172577	16.155	17.456	0.4648668	0.0000004	0.844
 16274	 222.5	70	14.973	15.849	0.5650239	0.0000049	0.372
 16275	 266.4	83871	15.482	17.122	0.5867260	0.0000014	0.650
 16276	 222.5	132840	17.750	18.661	0.5974703	0.0000039	0.440
 16277	 279.1	123444	15.770	17.057	0.3234926	0.0000003	0.245
 16278	 253.4	70035	15.269	16.464	0.3190520	0.0000007	0.240
 16279	 272.1	88231	16.480	18.525	0.5411378	0.0000009	0.613
 16280	 260.4	34150	15.635	17.053	0.5009683	0.0000006	0.725
 16281	 222.7	49857	15.344	16.003	0.5775829	0.0000029	0.578
 16282	 253.1	71959	15.729	16.599	0.4833879	0.0000056	0.547
 16283	 253.1	118759	15.580	16.651	0.4432911	0.0000004	0.831
 16284	 266.1	126473	15.827	17.248	0.5326591	0.0000021	0.803
 16285	 266.3	128452	15.190	16.847	0.5678902	0.0000050	0.666
 16286	 260.1	33720	16.033	17.251	0.5304224	0.0000006	0.853
 16287	 266.2	158	15.889	17.252	0.5539514	0.0000017	0.502
